id;project_name;file_path;route;line_number;code_snippet;source_variable;sink_type;notification_message;is_sanitized;source_of_data;is_dom;label;tool;pattern_id;severity;is_confirmed;taint_flow;sanitization_method;analysis_type;confidence_score;created_at;is_laravel_request;group_name;language_type
8320;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\components\user-select.js;;17;"15:         event.preventDefault(); | 16:         this.input.value = userEl.getAttribute('data-id'); | >>>         this.userInfoContainer.innerHTML = userEl.innerHTML; | 18:         this.input.dispatchEvent(new Event('change', {bubbles: true})); | 19:         this.hide();";userEl.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8321;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\services\dom.ts;;172;"170: export function htmlToDom(html: string): HTMLElement { | 171:     const wrap = document.createElement('div'); | >>>     wrap.innerHTML = html; | 173:     window.$components.init(wrap); | 174:     const firstChild = wrap.children[0];";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8322;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\services\drawio.ts;;123;"121:     iFrame.setAttribute('frameborder', '0'); | 122:     window.addEventListener('message', drawReceive); | >>>     iFrame.setAttribute('src', drawioUrl); | 124:     iFrame.setAttribute('class', 'fullscreen'); | 125:     iFrame.style.backgroundColor = '#FFFFFF';";drawioUrl;setAttribute(src);🚨 Using setAttribute(src) without sanitization is very dangerous;0;;1;0;semgrep;unsafe-setattribute-src-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8323;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\services\util.ts;;99;"97: export function wait(timeMs: number): Promise<any> { | 98:     return new Promise(res => { | >>>         setTimeout(res, timeMs); | 100:     }); | 101: } (استخدام آمن: setTimeout مع دالة)";res;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;ts
8324;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\services\vdom.ts;;24;"22: export function patchDomFromHtmlString(domTarget: Element, html: string): void { | 23:     const contentDom = document.createElement('div'); | >>>     contentDom.innerHTML = html; | 25:     getPatcher()(toVNode(domTarget), toVNode(contentDom)); | 26: }";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8325;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg-tinymce\config.js;;167;"165:     const customHeadHtml = headContentLines.slice(startLineIndex + 1, endLineInd... | 166:     const el = editorDoc.createElement('div'); | >>>     el.innerHTML = customHeadHtml; | 168:  | 169:     editorDoc.head.append(...el.children);";customHeadHtml;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8326;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg-tinymce\plugin-codeeditor.js;;103;"101:             const code = this.querySelector('code') || this.querySelector('pre')... | 102:             const tempEl = document.createElement('pre'); | >>>             tempEl.innerHTML = code.innerHTML.replace(/\ufeff/g, ''); | 104:  | 105:             const brs = tempEl.querySelectorAll('br');";ufeff;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8327;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg-tinymce\plugins-details.js;;231;"229:         } | 230:  | >>>         details.innerHTML += content; | 232:         editor.insertContent(details.outerHTML); | 233:         editor.focus();";;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;0;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8328;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\lexical\rich-text\LexicalDiagramNode.ts;;98;"96:  | 97:         if (prevNode.__drawingUrl !== this.__drawingUrl) { | >>>             img.setAttribute('src', this.__drawingUrl); | 99:         } | 100: ";this.__drawingUrl;setAttribute(src);🚨 Using setAttribute(src) without sanitization is very dangerous;0;;1;0;semgrep;unsafe-setattribute-src-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8329;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\lexical\rich-text\LexicalImageNode.ts;;118;"116:     createDOM(_config: EditorConfig, _editor: LexicalEditor) { | 117:         const element = document.createElement('img'); | >>>         element.setAttribute('src', this.__src); | 119:  | 120:         if (this.__width) {";this.__src;setAttribute(src);🚨 Using setAttribute(src) without sanitization is very dangerous;0;;1;0;semgrep;unsafe-setattribute-src-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8330;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\lexical\rich-text\LexicalImageNode.ts;;145;"143:     updateDOM(prevNode: ImageNode, dom: HTMLElement) { | 144:         if (prevNode.__src !== this.__src) { | >>>             dom.setAttribute('src', this.__src); | 146:         } | 147: ";this.__src;setAttribute(src);🚨 Using setAttribute(src) without sanitization is very dangerous;0;;1;0;semgrep;unsafe-setattribute-src-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8331;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\ui\framework\blocks\color-picker.ts;;68;"66:             title: this.getContext().translate('Remove color'), | 67:         }, []); | >>>         removeButton.innerHTML = removeIcon; | 69:         colorOptions.push(removeButton); | 70: ";removeIcon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8332;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\ui\framework\blocks\color-picker.ts;;77;"75:             title: this.getContext().translate('Custom color'), | 76:         }, []); | >>>         selectButton.innerHTML = selectIcon; | 78:         colorOptions.push(selectButton); | 79: ";selectIcon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8333;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\ui\framework\blocks\external-content.ts;;23;"21:         window.$http.get(this.url).then(resp => { | 22:             if (typeof resp.data === 'string') { | >>>                 wrapper.innerHTML = resp.data; | 24:             } | 25:         });";resp.data;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8334;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\ui\framework\blocks\menu-button.ts;;10;"8:  | 9:         const icon = el('div', {class: 'editor-menu-button-icon'}); | >>>         icon.innerHTML = arrowIcon; | 11:         dom.append(icon); | 12: ";arrowIcon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8335;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\ui\framework\buttons.ts;;59;"57:         if (this.definition.icon || format === 'long') { | 58:             const icon = el('div', {class: 'editor-button-icon'}); | >>>             icon.innerHTML = this.definition.icon || ''; | 60:             children.push(icon); | 61:         }";this.definition.icon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8336;BookStack;C:\dataset\github_real_projects\BookStack\resources\js\wysiwyg\ui\framework\modals.ts;;51;"49:             title: this.trans('Close'), | 50:         }); | >>>         closeButton.innerHTML = closeIcon; | 52:         closeButton.addEventListener('click', this.hide.bind(this)); | 53: ";closeIcon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;ts
8337;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\ff\install\index.js;;52;"50:                 if (response.hasNextCommand) { | 51:                     // inform user | >>>                     document.querySelector('#status-box').innerHTML = '<span cla... | 53:                     console.log('Will call next command.'); | 54:                     runCommand(index);";span;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8338;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\ff\install\index.js;;203;"201:  | 202: function displaySoftFail(message) { | >>>     document.querySelector('#status-box').innerHTML = '<span class=""fa fa-warnin... | 204:         '<a href=""https://docs.firefly-iii.org/"">' + | 205:         'documentation</a> about this, and upgrade by hand.';";span;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8339;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\ff\list\groups.js;;155;"153:     }).done(function (data) { | 154:         // lame but it works | >>>         location.href = data.redirect; | 156:     }).fail(function () { | 157:         console.error('I failed :(');";data.redirect;location.href;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-location-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8340;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\ff\list\groups.js;;170;"168:     }).done(function (data) { | 169:         // lame but it works | >>>         location.href = data.redirect; | 171:     }).fail(function () { | 172:         console.error('I failed :(');";data.redirect;location.href;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-location-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8341;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\ff\transactions\show.js;;92;"90:     }).done(function (data) { | 91:         // lame but it works | >>>         location.href = data.redirect; | 93:     }).fail(function () { | 94:         console.error('I failed :(');";data.redirect;location.href;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-location-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8342;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\ff\transactions\show.js;;107;"105:     }).done(function (data) { | 106:         // lame but it works | >>>         location.href = data.redirect; | 108:     }).fail(function () { | 109:         console.error('I failed :(');";data.redirect;location.href;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-location-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8343;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\lib\daterangepicker.js;;158;"156:                 //Support unicode chars in the custom range name. | 157:                 var elem = document.createElement('textarea'); | >>>                 elem.innerHTML = options.locale.customRangeLabel; | 159:                 var rangeHtml = elem.value; | 160:                 this.locale.customRangeLabel = rangeHtml;";options.locale.customRangeLabel;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8344;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\lib\daterangepicker.js;;346;"344:                 //Support unicode chars in the range names. | 345:                 var elem = document.createElement('textarea'); | >>>                 elem.innerHTML = range; | 347:                 var rangeHtml = elem.value; | 348: ";range;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8345;firefly-iii;C:\dataset\github_real_projects\firefly-iii\public\v1\js\lib\typeahead\bloodhound.js;;105;"784:             } | 785:             function prepareByWildcard(query, settings) { | >>>                 settings.url = settings.url.replace(wildcard, encodeURIComponent... | 787:                 return settings; | 788:             } (تعقيم: encodeURIComponent)";fn;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
